,yr_built,bedrooms,sqft_living,price
3932,1958,3.0,1810,430000.0
3933,1972,4.0,1700,410000.0
3934,1923,4.0,1200,220000.0
3935,1999,4.0,2980,1625000.0
3936,2006,2.0,1350,405500.0
3937,1977,4.0,2360,633000.0
3938,1948,2.0,1190,295950.0
3939,1978,4.0,4110,1042031.0
3940,1970,4.0,2800,605000.0
3941,1995,2.0,920,255000.0
3942,1978,3.0,1530,474000.0
3943,1956,2.0,860,370000.0
3944,2004,3.0,1520,288000.0
3945,1912,2.0,660,100000.0
3946,2000,5.0,3580,1150000.0
3947,1975,5.0,3000,600000.0
3948,1977,5.0,2740,515000.0
3949,1999,4.0,2040,345000.0
3950,1954,6.0,2520,975000.0
3951,1961,3.0,2470,850000.0
3952,2005,3.0,1930,439990.0
3953,2006,3.0,2950,554950.0
3954,2001,3.0,2610,605000.0
3955,2014,3.0,1630,609000.0
3956,2007,3.0,1400,425000.0
3957,2011,2.0,1410,399900.0
3958,2008,4.0,4370,1025000.0
3959,2014,4.0,5010,2351956.0
3960,2014,4.0,2590,519995.0
3961,1960,3.0,1300,625000.0
3962,2003,3.0,2320,600000.0
3963,2004,4.0,2700,1200000.0
3964,1937,4.0,2920,1738000.0
3965,1953,4.0,3130,671000.0
3966,1984,3.0,1470,459500.0
3967,1995,3.0,1540,499000.0
3968,1917,4.0,3160,1280000.0
3969,1975,3.0,1480,395000.0
3970,2014,5.0,3595,861990.0
3971,1981,2.0,1190,382500.0
3972,1982,4.0,2340,404950.0
3973,1918,3.0,1320,530000.0
3974,1910,2.0,1190,195000.0
3975,1977,4.0,2350,747500.0
3976,1961,3.0,1100,199990.0
3977,1930,4.0,1660,548800.0
3978,1923,4.0,3040,870000.0
3979,1908,3.0,1860,588000.0
3980,1981,4.0,4100,775000.0
3981,1970,6.0,4050,670000.0
3982,1985,2.0,1240,445000.0
3983,1960,4.0,2200,300000.0
3984,1959,3.0,1680,480000.0
3985,1919,3.0,930,300000.0
3986,1931,3.0,1800,360000.0
3987,1979,6.0,3000,527000.0
3988,1952,3.0,1820,875000.0
3989,1981,4.0,1995,266000.0
3990,2004,4.0,3990,866000.0
3991,1951,2.0,800,335950.0
3992,1967,3.0,960,215000.0
3993,2002,4.0,2286,481000.0
3994,1950,3.0,2220,320000.0
3995,1918,3.0,1940,295000.0
3996,1908,3.0,1640,295000.0
3997,1969,3.0,1120,320000.0
3998,1953,4.0,2600,780000.0
3999,1948,3.0,1490,437500.0
4000,1902,5.0,1650,443000.0
4001,1990,4.0,2400,575000.0
4002,1926,2.0,1500,245000.0
4003,1993,3.0,1990,450000.0
4004,2009,2.0,1130,536000.0
4005,1980,3.0,2030,685000.0
4006,1960,4.0,1590,373000.0
4007,1971,3.0,1480,450000.0
4008,1985,4.0,2690,645000.0
4009,1997,3.0,3870,1275000.0
4010,1954,3.0,1390,230000.0
4011,2011,3.0,1830,593000.0
4012,1910,2.0,1580,558000.0
4013,1984,3.0,2590,538250.0
4014,1977,5.0,2510,475000.0
4015,1968,3.0,1180,209950.0
4016,1989,3.0,1450,410000.0
4017,1946,3.0,3110,1636000.0
4018,1958,5.0,2860,670000.0
4019,1967,3.0,2760,821000.0
4020,1963,5.0,2800,665000.0
4021,2004,3.0,1450,339000.0
4022,1910,4.0,2530,631500.0
4023,1924,3.0,1640,570000.0
4024,1967,3.0,2220,437000.0
4025,1987,3.0,2040,542500.0
4026,1967,3.0,1230,229500.0
4027,1981,2.0,1060,170500.0
4028,1993,3.0,1920,391500.0
4029,2004,3.0,1520,296475.0
4030,1925,4.0,3770,1450000.0
4031,1989,3.0,3540,888550.0
4032,1987,4.0,5430,1360000.0
4033,1998,3.0,2250,328000.0
4034,2007,4.0,2090,300000.0
4035,2011,3.0,1720,500000.0
4036,2014,3.0,1910,494815.0
4037,2007,3.0,1601,378000.0
4038,2006,2.0,1060,505000.0
4039,2005,4.0,2330,680000.0
4040,2014,3.0,2370,351999.0
4041,2014,3.0,1420,510000.0
4042,2013,4.0,2360,1300000.0
4043,2001,2.0,1260,374000.0
4044,2009,3.0,3030,509900.0
4045,2014,3.0,1140,230000.0
4046,1968,5.0,2820,527700.0
4047,2000,2.0,1270,438000.0
4048,1978,3.0,3180,900000.0
4049,2006,3.0,2790,1131000.0
4050,1980,4.0,2570,439000.0
4051,1919,2.0,1080,315000.0
4052,2004,4.0,3010,765000.0
4053,1979,3.0,2120,332000.0
4054,1969,3.0,1900,600000.0
4055,1990,3.0,2860,378500.0
4056,1968,3.0,910,190000.0
4057,1987,4.0,2850,645000.0
4058,1901,2.0,2560,780000.0
4059,1982,3.0,1570,370000.0
4060,1979,4.0,3110,875000.0
4061,1991,4.0,4740,1049000.0
4062,1955,3.0,1340,479000.0
4063,1978,4.0,2600,245000.0
4064,1966,3.0,1070,542000.0
4065,1984,3.0,1820,557500.0
4066,1924,2.0,1060,480000.0
4067,1993,3.0,2220,330000.0
4068,1942,3.0,1350,160000.0
4069,1975,5.0,2510,695500.0
4070,1967,5.0,2340,235500.0
4071,1968,3.0,1060,326500.0
4072,1998,4.0,2200,300000.0
4073,1944,3.0,1400,267000.0
4074,1959,3.0,1520,292600.0
4075,1998,5.0,1810,362000.0
4076,1997,2.0,2360,1087500.0
4077,2014,2.0,1210,357562.0
4078,1987,3.0,3420,789900.0
4079,1992,3.0,1810,513000.0
4080,1969,3.0,2760,336000.0
4081,1968,4.0,1950,560000.0
4082,1991,3.0,3830,1150000.0
4083,1963,4.0,2060,410000.0
4084,1954,3.0,1650,371500.0
4085,1964,4.0,2100,368000.0
4086,2003,4.0,3720,650000.0
4087,1994,4.0,1920,308950.0
4088,1998,3.0,1860,440000.0
4089,2005,2.0,2290,630000.0
4090,1968,3.0,1200,228950.0
4091,2004,4.0,5270,782000.0
4092,1992,3.0,1600,245000.0
4093,2006,4.0,2560,410000.0
4094,1940,2.0,880,427550.0
4095,1939,2.0,1020,235000.0
4096,1949,3.0,960,210000.0
4097,1977,4.0,1900,485000.0
4098,1920,3.0,1320,410000.0
4099,1998,4.0,2230,435000.0
4100,1960,3.0,1150,300000.0
4101,2002,4.0,3440,455000.0
4102,1949,3.0,1070,210000.0
4103,1927,4.0,2250,1050000.0
4104,1921,4.0,1910,458400.0
4105,1967,3.0,1180,390000.0
4106,1968,3.0,1400,148226.0
4107,1991,4.0,3580,711600.0
4108,1985,3.0,3176,819000.0
4109,1927,2.0,1170,613000.0
4110,2006,2.0,1570,592350.0
4111,1966,3.0,1460,232000.0
4112,1983,3.0,1140,250000.0
4113,1962,1.0,1150,115000.0
4114,1978,4.0,3180,1115000.0
4115,1999,4.0,2630,585000.0
4116,1987,3.0,1940,580000.0
4117,1906,1.0,850,165000.0
4118,1942,3.0,1550,430000.0
4119,1961,3.0,2090,383000.0
4120,2006,4.0,3960,1195000.0
4121,1912,3.0,1320,201500.0
4122,1991,4.0,3220,690000.0
4123,1953,2.0,800,325000.0
4124,1976,3.0,1660,375000.0
4125,1991,4.0,2250,600000.0
4126,1997,3.0,2120,340000.0
4127,1979,4.0,2310,890000.0
4128,1970,4.0,1920,415000.0
4129,1976,3.0,1550,255000.0
4130,1975,2.0,1785,530000.0
4131,1962,3.0,1830,468000.0
4132,1927,5.0,3500,970000.0
4133,1987,3.0,2560,599000.0
4134,1928,4.0,1360,399500.0
4135,2001,4.0,6500,2458000.0
4136,2014,4.0,3150,1205000.0
4137,1941,2.0,810,325000.0
4138,1992,5.0,7320,1135250.0
4139,1956,4.0,2790,568000.0
4140,1912,2.0,1920,517000.0
4141,1997,4.0,2530,469950.0
4142,1939,3.0,3490,1675000.0
4143,1931,6.0,4710,2180000.0
4144,1973,3.0,2050,623000.0
4145,1965,4.0,2410,720000.0
4146,1967,3.0,1180,205000.0
4147,1930,2.0,630,148000.0
4148,1941,3.0,3480,950000.0
4149,1953,3.0,1010,405000.0
4150,2009,3.0,1910,293000.0
4151,2005,3.0,2490,550000.0
4152,2010,4.0,2150,435000.0
4153,2005,4.0,3000,355000.0
4154,2012,3.0,2830,673000.0
4155,2013,4.0,2680,449990.0
4156,1982,2.0,1090,249000.0
4157,1962,4.0,1984,380000.0
4158,2010,4.0,3090,760005.0
4159,2006,4.0,2610,674600.0
4160,2007,4.0,3370,812000.0
4161,2014,4.0,2250,333490.0
4162,2013,3.0,1450,320000.0
4163,2013,4.0,3130,999000.0
4164,2007,2.0,2700,810000.0
4165,1986,5.0,1970,399950.0
4166,1929,3.0,1970,550000.0
4167,1959,3.0,1950,290000.0
4168,1969,3.0,1940,232500.0
4169,1999,4.0,3550,1355000.0
4170,1990,3.0,2500,565000.0
4171,1957,4.0,2910,749950.0
4172,1985,4.0,3350,720500.0
4173,1950,3.0,2140,507000.0
4174,2000,5.0,4030,989000.0
4175,1974,4.0,1980,463000.0
4176,1952,3.0,1460,310000.0
4177,1960,4.0,1880,284000.0
4178,1935,3.0,2320,737500.0
4179,1929,3.0,2220,569000.0
4180,1901,3.0,1410,700000.0
4181,1927,3.0,1240,660000.0
4182,1944,4.0,2030,275000.0
4183,2004,6.0,4000,570000.0
4184,1959,3.0,490,150000.0
4185,2000,3.0,1590,356000.0
4186,2001,3.0,2630,610000.0
4187,2008,2.0,1350,498800.0
4188,1943,3.0,990,226550.0
4189,1999,4.0,3710,692500.0
4190,1960,3.0,990,250000.0
4191,2002,4.0,2510,660000.0
4192,1953,2.0,800,295000.0
4193,1966,4.0,1600,154950.0
4194,1999,5.0,3320,409124.0
4195,1962,5.0,1730,287000.0
4196,1958,4.0,2000,810000.0
4197,1985,4.0,2910,525000.0
4198,1955,4.0,1710,525000.0
4199,1954,3.0,1200,275000.0
4200,1998,3.0,2600,583000.0
4201,1987,2.0,1460,237950.0
4202,2008,4.0,4260,1065000.0
4203,1928,4.0,2100,679000.0
4204,1916,6.0,4230,1465000.0
4205,1980,3.0,1660,410000.0
4206,1969,3.0,1450,306000.0
4207,1920,4.0,1860,215000.0
4208,1989,4.0,2720,594950.0
4209,1957,4.0,2920,1250000.0
4210,1966,3.0,1800,305000.0
4211,1939,2.0,1320,425000.0
4212,1959,3.0,1770,215000.0
4213,1967,5.0,2550,480000.0
4214,1966,4.0,2150,550000.0
4215,2004,4.0,3020,750000.0
4216,1970,3.0,960,137124.0
4217,1910,3.0,2783,840000.0
4218,1964,3.0,2250,624800.0
4219,1986,3.0,1710,630000.0
4220,1975,3.0,2650,590000.0
4221,2014,3.0,1830,599950.0
4222,2000,3.0,1460,299880.0
4223,1967,3.0,1760,400000.0
4224,2002,3.0,1960,560000.0
4225,1979,4.0,2010,229000.0
4226,2005,4.0,3670,525000.0
4227,2007,2.0,2290,737000.0
4228,1925,3.0,1780,680000.0
4229,1997,4.0,3080,635000.0
4230,1997,4.0,3360,740000.0
4231,1930,3.0,1370,335500.0
4232,1978,4.0,1660,270000.0
4233,2003,4.0,4440,1037000.0
4234,1925,5.0,2850,450000.0
4235,1986,3.0,1530,379000.0
4236,1976,4.0,2100,468000.0
4237,2008,1.0,730,321500.0
4238,1989,3.0,1920,443000.0
4239,1958,3.0,1600,340000.0
4240,1979,4.0,2380,470000.0
4241,2002,3.0,2760,545000.0
4242,1950,4.0,1840,415000.0
4243,1901,7.0,2580,599000.0
4244,1975,4.0,2100,759000.0
4245,1926,4.0,1820,300000.0
4246,1952,5.0,4830,1681000.0
4247,1978,3.0,1550,359000.0
4248,1924,4.0,1440,550000.0
4249,1940,2.0,930,395000.0
4250,1988,4.0,3560,486000.0
4251,1952,2.0,840,187000.0
4252,2002,4.0,4280,734950.0
4253,1957,3.0,1500,284000.0
4254,1996,4.0,3650,696000.0
4255,1918,2.0,780,380000.0
4256,1946,4.0,1600,625000.0
4257,1966,4.0,1120,252000.0
4258,1960,2.0,1010,560000.0
4259,1961,4.0,1970,395000.0
4260,1935,4.0,2230,900000.0
4261,1985,5.0,4290,2680000.0
4262,1978,3.0,3160,625000.0
4263,1909,3.0,1850,580000.0
4264,1963,3.0,1980,309000.0
4265,1990,4.0,3360,412000.0
4266,1964,3.0,2660,495000.0
4267,1967,3.0,1200,215000.0
4268,2010,2.0,2150,741500.0
4269,2008,3.0,2820,749000.0
4270,2014,4.0,3510,659950.0
4271,2010,3.0,1790,530000.0
4272,1910,4.0,2700,749000.0
4273,2006,5.0,5780,2321000.0
4274,2013,4.0,3730,595000.0
4275,2005,4.0,2540,487000.0
4276,2014,4.0,3300,760000.0
4277,2007,5.0,5430,1240000.0
4278,2009,4.0,2550,435000.0
4279,2007,3.0,1390,374950.0
4280,2007,3.0,1270,440000.0
4281,2005,4.0,2380,360000.0
4282,1994,4.0,3360,879000.0
4283,1999,5.0,6070,1550000.0
4284,1962,2.0,1240,505000.0
4285,1980,2.0,2930,545000.0
4286,1912,2.0,2410,600000.0
4287,1916,6.0,2980,775000.0
4288,1919,2.0,1950,725000.0
4289,1976,4.0,2600,610000.0
4290,1959,4.0,1170,350000.0
4291,1953,3.0,1470,410000.0
4292,1942,4.0,1840,639000.0
4293,1968,4.0,1560,439000.0
4294,1967,4.0,1520,499950.0
4295,1914,3.0,2220,800000.0
4296,1993,4.0,2800,350000.0
4297,1942,2.0,670,279000.0
4298,1983,3.0,1720,290256.0
4299,1989,3.0,2110,355000.0
4300,1993,3.0,1580,263000.0
4301,1922,6.0,2640,880000.0
4302,1998,4.0,2700,426500.0
4303,2004,3.0,2820,735000.0
4304,1999,4.0,3340,720000.0
4305,1991,3.0,1530,265000.0
4306,1998,4.0,3840,840000.0
4307,1956,3.0,2320,657500.0
4308,1966,5.0,2310,850000.0
4309,2007,3.0,1770,436110.0
4310,1993,2.0,3160,589900.0
4311,1954,3.0,1620,620000.0
4312,1955,4.0,1510,254000.0
4313,1962,3.0,960,375000.0
4314,1958,4.0,1740,455000.0
4315,1965,4.0,1470,445000.0
4316,1998,4.0,2460,568500.0
4317,1962,3.0,1170,352500.0
4318,1982,2.0,1210,342500.0
4319,1990,3.0,1870,299950.0
4320,2009,3.0,1950,425000.0
4321,1990,4.0,2570,561000.0
4322,1975,3.0,1460,455500.0
4323,1967,3.0,2970,400000.0
4324,1994,4.0,2040,443500.0
4325,1939,5.0,3240,1234582.0
4326,1965,4.0,3150,370000.0
4327,1981,3.0,1820,475000.0
4328,1980,4.0,2130,580000.0
4329,1956,3.0,1430,518000.0
4330,1991,3.0,2030,525000.0
4331,1997,4.0,2000,236000.0
4332,1990,4.0,1940,278500.0
4333,1945,2.0,880,205425.0
4334,1954,3.0,950,248000.0
4335,2002,3.0,1670,505000.0
4336,1989,3.0,2670,657500.0
4337,2003,3.0,2700,670000.0
4338,1926,1.0,590,202000.0
4339,1966,4.0,2160,440000.0
4340,2004,4.0,2700,690000.0
4341,2012,6.0,3206,375000.0
4342,1964,3.0,1560,291000.0
4343,1957,3.0,1400,230000.0
4344,2013,4.0,3090,850000.0
4345,1953,4.0,2630,84350.0
4346,1956,3.0,2190,12899000.0
4347,1959,4.0,2100,2110000.0
4348,1969,4.0,1120,2199900.0
4349,1968,4.0,3260,188000.0
4350,1992,3.0,1180,26590000.0
4351,1942,2.0,780,7800.0
4352,1987,4.0,2200,237227.85714299997
4353,1953,3.0,1340,117833.33333299999
4354,1962,3.0,1490,0.0
4355,1963,4.0,2800,744312.5
4356,1960,4.0,2600,0.0
4357,1953,6.0,3200,0.0
4358,1983,5.0,3480,0.0
4359,1954,3.0,3020,439333.333333
4360,1967,3.0,1970,280000.0
4361,1920,5.0,1500,0.0
4362,1990,4.0,3680,0.0
4363,1952,3.0,1570,176225.0
4364,2006,3.0,2280,500324.0
4365,2013,3.0,1600,444845.0
4366,2014,3.0,1680,330000.0
4367,1966,3.0,1890,292285.714286
4368,1951,2.0,520,160000.0
4369,1988,3.0,1780,274333.333333
4370,1964,4.0,2920,537500.0
4371,1974,3.0,2430,232333.333333
4372,2011,3.0,3010,237333.333333
4373,1911,3.0,1620,346750.0
4374,2007,2.0,2200,0.0
4375,2006,3.0,2950,1020000.0
4376,1960,4.0,2170,0.0
4377,1959,3.0,1770,254000.0
4378,1942,3.0,1830,238750.0
4379,1997,4.0,2380,268971.875
4380,1964,4.0,2550,642000.0
4381,1982,3.0,3720,571986.111111
4382,2006,5.0,4630,0.0
4383,2013,5.0,4430,0.0
4384,2004,3.0,1490,554250.0
4385,2008,4.0,5030,0.0
4386,1954,4.0,2180,0.0
4387,1966,4.0,1590,107500.0
4388,1973,3.0,1510,300000.0
4389,2006,4.0,4210,0.0
4390,1977,3.0,1640,540833.333333
4391,2004,4.0,1840,274750.0
4392,1959,3.0,1040,148612.5
4393,1951,3.0,1250,326428.571429
4394,1977,5.0,3690,0.0
4395,1948,4.0,1530,135333.333333
4396,2000,4.0,2110,577437.5
4397,1956,3.0,2150,440825.0
4398,1912,5.0,5340,195000.0
4399,1979,4.0,2420,257500.0
4400,1988,4.0,5010,692000.0
4401,1981,2.0,910,176400.0
4402,1932,3.0,2200,193000.0
4403,2013,4.0,3430,646212.5
4404,1983,4.0,1860,268971.875
4405,1926,4.0,3300,0.0
4406,1969,3.0,1280,317061.875
4407,1990,3.0,1490,83300.0
4408,1990,5.0,2880,0.0
4409,1945,4.0,1310,266066.666667
4410,1988,4.0,1980,342246.428571
4411,1986,5.0,2000,0.0
4412,1954,3.0,1860,0.0
4413,1990,4.0,1990,0.0
4414,1973,4.0,1720,240015.333333
4415,1964,3.0,1370,83300.0
4416,1989,4.0,4060,316850.0
4417,2001,4.0,1960,259585.571429
4418,1961,4.0,1720,328211.90476199996
4419,1990,4.0,2740,673476.818182
4420,1955,4.0,1360,0.0
4421,2003,3.0,1870,425000.0
4422,1942,2.0,720,127160.0
4423,1986,3.0,2180,341750.0
4424,1953,3.0,1430,178650.0
4425,1948,2.0,780,87500.0
4426,1946,3.0,1180,282508.888889
4427,1993,3.0,1300,450385.71428599994
4428,2000,4.0,4260,435000.0
4429,1950,2.0,2050,532500.0
4430,1993,3.0,2930,408900.0
4431,1928,2.0,1500,156766.666667
4432,1984,5.0,5960,452500.0
4433,1919,2.0,810,308830.769231
4434,2012,4.0,2320,484991.666667
4435,1942,2.0,1090,287919.782609
4436,1942,2.0,1000,247875.0
4437,1994,3.0,2260,309487.5
4438,1957,4.0,1290,173666.666667
4439,1991,3.0,2120,237481.25
4440,2009,3.0,1490,326983.333333
4441,2013,4.0,2310,790000.0
4442,1940,1.0,720,0.0
4443,1926,3.0,1840,678333.333333
4444,1977,5.0,2910,542804.75
4445,2014,4.0,3270,723243.75
4446,1993,5.0,3040,667781.25
4447,1969,3.0,1200,108333.33333299999
4448,1925,5.0,2740,0.0
4449,1958,4.0,2290,535000.0
4450,1950,4.0,2580,596165.428571
4451,1926,3.0,1590,269187.5
4452,1942,3.0,1040,148612.5
4453,1952,3.0,1300,0.0
4454,1998,5.0,2090,0.0
4455,2014,5.0,2670,341166.666667
4456,1923,4.0,1540,132500.0
4457,1991,4.0,3370,557125.0
4458,1972,3.0,1730,228944.444444
4459,1992,3.0,1640,592105.714286
4460,1935,4.0,2980,535000.0
4461,1969,3.0,1330,420642.857143
4462,2006,4.0,2192,132250.0
4463,1976,4.0,2068,237227.85714299997
4464,1910,3.0,1980,440825.0
4465,2003,3.0,1710,2560498.33333
4466,1923,2.0,890,423050.925926
4467,2005,4.0,4280,1337044.2
4468,1990,3.0,3080,315368.7
4469,1977,4.0,2070,417985.714286
4470,2014,4.0,3010,723243.75
4471,1976,4.0,2030,259950.0
4472,2002,4.0,4060,0.0
4473,1972,3.0,2340,237333.333333
4474,1995,3.0,2340,426090.0
4475,1941,2.0,1470,458663.88888900005
4476,1988,4.0,3700,812650.0
4477,1944,4.0,1200,135333.333333
4478,1979,5.0,2910,0.0
4479,1951,5.0,1910,0.0
4480,1950,3.0,2880,0.0
4481,2013,5.0,3240,0.0
4482,1938,3.0,1590,387884.615385
4483,2006,5.0,3690,437500.0
4484,2000,3.0,2480,641633.333333
4485,1987,4.0,2683,681965.78125
4486,1947,2.0,1100,229629.5
4487,1926,4.0,2080,0.0
4488,1966,3.0,2210,210614.285714
4489,1911,4.0,2420,790000.0
4490,2008,3.0,1240,435500.0
4491,1930,3.0,2300,738190.857143
4492,1967,3.0,1760,497333.333333
4493,1957,3.0,2020,300000.0
4494,1926,4.0,2500,1036200.0
4495,1947,2.0,760,163785.714286
4496,1947,4.0,1580,351250.0
4497,2003,3.0,2670,645325.0
4498,1943,3.0,1140,171224.8
4499,1998,5.0,3870,0.0
4500,1978,3.0,2750,540000.0
4501,1971,3.0,1570,233166.666667
4502,1976,3.0,1160,329333.333333
4503,1973,3.0,2110,225279.428571
4504,2004,3.0,1270,331366.666667
4505,2009,4.0,3250,460886.9230770001
4506,1910,2.0,940,337945.75
4507,1968,4.0,2310,0.0
4508,1958,3.0,1130,243069.23076900002
4509,1952,6.0,3020,0.0
4510,1995,4.0,3210,690408.62069
4511,1994,3.0,2650,592105.714286
4512,1983,3.0,1150,220083.333333
4513,1985,3.0,3910,280000.0
4514,2003,4.0,3490,297857.142857
4515,1977,5.0,3330,950833.333333
4516,1947,4.0,1940,323833.333333
4517,2011,3.0,1800,309000.0
4518,1985,3.0,1880,248400.0
4519,1905,4.0,2870,994500.0
4520,1931,4.0,1960,0.0
4521,1959,4.0,1810,0.0
4522,1926,2.0,1490,0.0
4523,2005,3.0,5230,0.0
4524,1978,5.0,3390,288500.0
4525,1950,2.0,880,379509.166667
4526,1958,2.0,2550,180785.714286
4527,1965,4.0,3160,950100.0
4528,2002,4.0,4550,0.0
4529,1959,5.0,3831,542500.0
4530,1906,2.0,1240,362750.0
4531,1999,4.0,2520,234975.0
4532,1973,4.0,2420,672500.0
4533,1959,4.0,1250,391400.0
4534,1957,3.0,1310,0.0
4535,1951,3.0,1410,198995.0
4536,1968,3.0,990,278900.0
4537,1991,3.0,1000,171758.333333
4538,1968,3.0,2000,325187.5
4539,1944,2.0,1120,190368.75
4540,2001,5.0,3370,375000.0
4541,2008,3.0,2210,216000.0
4542,2001,5.0,2640,0.0
4543,2007,3.0,1150,360500.0
4544,1997,4.0,2150,677099.565217
4545,1985,4.0,4230,405125.0
4546,1956,3.0,1570,289987.5
4547,1978,3.0,1630,264270.0
4548,1989,4.0,2770,602761.0
4549,1956,3.0,1750,251555.555556
4550,1967,3.0,1090,214750.0
4551,1924,2.0,930,258125.0
4552,1965,4.0,2100,0.0
4553,1987,4.0,2540,677099.565217
4554,1959,2.0,810,0.0
4555,1951,2.0,1520,0.0
4556,1928,1.0,690,167500.0
4557,1916,4.0,2370,471500.0
4558,1951,4.0,3500,0.0
4559,1924,2.0,840,464600.0
4560,1991,4.0,1830,132250.0
4561,2005,3.0,1370,433111.11111099995
4562,1960,5.0,2520,542500.0
4563,1941,2.0,2130,0.0
4564,1991,4.0,2590,368112.5
4565,1987,4.0,1820,673476.818182
4566,1928,3.0,1530,558653.846154
4567,1983,4.0,4080,0.0
4568,1964,2.0,1050,168333.333333
4569,2005,4.0,1954,268971.875
4570,1916,2.0,1530,318000.0
4571,1922,4.0,1660,550607.142857
4572,1919,6.0,3830,1288333.3333299998
4573,2008,3.0,1490,584000.0
4574,1956,3.0,1520,0.0
4575,2001,5.0,8020,0.0
4576,1977,3.0,2470,245000.0
4577,1942,2.0,870,287919.782609
4578,1972,4.0,2110,672500.0
4579,1952,2.0,1990,454790.0
4580,1948,3.0,1560,282508.888889
4581,1920,3.0,1740,473200.0
4582,1906,2.0,1290,406062.5
4583,1955,4.0,1700,282766.666667
4584,1984,3.0,1880,486445.833333
4585,1901,3.0,1890,486895.0
4586,2009,3.0,1620,430277.777778
4587,1948,2.0,770,229629.5
4588,1984,4.0,2890,0.0
4589,1958,3.0,1040,182805.0
4590,1991,4.0,2620,380680.555556
4591,1945,3.0,1880,396166.666667
4592,1993,4.0,2530,252980.0
4593,2013,3.0,2538,289373.307692
4594,1994,3.0,1610,210614.285714
4595,1954,3.0,1510,308166.666667
4596,1983,3.0,1460,534333.333333
4597,2009,3.0,3010,416904.166667
4598,1974,4.0,2090,203400.0
4599,1990,3.0,1490,220600.0
